CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,District,StateName,Lux state
Odisha Circle,Berhampur Region,Rayagada Division,Kodipari B.O,765015,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Kuchipadar B.O,765015,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Siripai B.O,765015,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Sunger B.O,765015,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,B.Bandili B.O,765020,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Rayagada Division,Bhairabguda B.O,765020,BO,RAYAGADA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Sogar B.O,759026,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Tumusinga B.O,759026,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Dudurkote B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Giridharaprasad B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Hatura B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kalanda B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kamadhenukote B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kankadahad Sadar B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kottam B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mangalpur B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Sarakpatana B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Anantapur B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Anlajhari B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Kotapalla B.O,752061,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Malipadar B.O,752061,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Podadihi B.O,752061,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Balibo B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bhusal B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chandipal B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Gengutia B.O,759013,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Korian B.O,759013,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mahisapat B.O,759013,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Balarampur B.O,759025,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Siminai B.O,759025,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bidharpur B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kalunigoda B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kansara B.O,759022,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Baunsapal B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bhagirathipur B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Barakolikhala B.O,754142,BO,KENDRAPARA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Anolipatna B.O,754140,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Kiadingiri B.O,754140,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Arodei B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Pipalamadhaba B.O,754160,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Tandikul B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Jayapurakateni B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Muktapasi B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Pipala B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Samatangi B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Saruali B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bam B.O,759028,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kantol B.O,759028,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kerjoli B.O,759028,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Tariniposi B.O,759028,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kaluria B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mahapada B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bankual B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bhairpur B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Anal B.O,759024,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Baligoroda B.O,759039,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Birasal B.O,759039,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Jagannathpur B.O,759039,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Krishnachandrapur B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Thokar B.O,759020,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bhaliabolkateni B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chandrasekharaprasad B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Dhirapatna B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Ghatipiri B.O,759015,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Rendapatana B.O,759017,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bajichowk B.O,759013,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bampa B.O,759025,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Baulpur B.O,759025,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Aida B.O,759125,BO,ANUGUL,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Tulang B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,B.Maliput B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bheja B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Guntaput B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Hakimput B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bijaghati B.O,764014,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,A.Malkangiri B.O,764021,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dumuriput B.O,764021,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kendar B.O,764021,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Suku B.O,764021,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Balda B.O,764038,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Chatwa B.O,764038,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ampawalli B.O,764039,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Sadam B.O,764039,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Sambai B.O,764039,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,D.Padar B.O,764036,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Dudhari B.O,764036,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,P.Muthai B.O,764036,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Pakjhola B.O,764036,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Toyaput B.O,765013,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kasandi B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Indipur B.O,759025,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kapilash B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kashipur B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mandar B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mathatentulia B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Nihalprasad B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Santhapur B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Sorisiapada B.O,759016,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Belatikiri B.O,759027,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Gahamkhunti B.O,759027,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kaimati B.O,759027,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Mahulapada B.O,759027,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bedapada B.O,759019,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chandpur B.O,759019,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Dhalapur B.O,759019,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Saanda B.O,759019,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Batagaon B.O,759018,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Badanagena B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Banasingh B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chirulei B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Neulpoi B.O,759014,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Dighi B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Gobinda Bidyadharpur B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Gorodia B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Khurusia B.O,759023,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Beruanpal B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chintapokhari B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Haladiabahal B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kamalanga B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Bhejia B.O,759029,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Chandapur B.O,759029,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Damal B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kandarsinga B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kankadasoda B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kankili B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kantor B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Khaliborei B.O,759021,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kunua B.O,759021,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Nuabag B.O,759021,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Keonjhar Division,Angarua B.O,758021,BO,KENDUJHAR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Sirlonabagram B.O,754132,BO,CUTTACK,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Adheikul B.O,754132,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Alla B.O,754132,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Samanga B.O,754132,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Porgadei B.O,754160,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Ibrisingh B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Jhankad B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack South Division,Nimol B.O,754138,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Chhatipur B.O,752060,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Haldiapada B.O,752060,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Belapada B.O,752030,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Antarkiari B.O,752031,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Badhantuad B.O,752031,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Punjiama Sasan B.O,752031,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Chakapada B.O,752062,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Garhmanitri B.O,752062,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Narayanipada B.O,752062,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Dighiri B.O,752066,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Haripur B.O,752066,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Sagargaon B.O,752066,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Baradiharikunda B.O,752034,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Salapdihi B.O,752034,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Sunakhala B.O,752034,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Damanbhuin B.O,752020,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Haja B.O,752020,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Rameswar B.O,752020,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Kantabad B.O,752054,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Palaspur B.O,752054,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Arugul B.O,752050,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Bhogada B.O,752061,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Kusumati B.O,752050,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Taraboi B.O,752050,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Kesharpur B.O,752019,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Muktapur B.O,752057,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Nalipada Arjunpur B.O,752057,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Dadhimachhagadia B.O,752056,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Arikama B.O,752064,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Bhubaneswar Division,Botalama B.O,752038,BO,KHORDHA,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Baruan B.O,759024,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Garh Nrusinghaprasad B.O,759024,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Jamunakote B.O,759024,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kharagprasad B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Kusupanga B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Nimabahali B.O,759121,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Ambapalas B.O,759029,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Badakamar B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Lodhani B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Roda B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Pitiri B.O,759120,BO,DHENKANAL,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Keonjhar Division,Bankhidi B.O,758021,BO,KENDUJHAR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Keonjhar Division,Gayalamunda B.O,758021,BO,KENDUJHAR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Keonjhar Division,Kantipal B.O,758021,BO,KENDUJHAR,ODISHA,ODISHA
Odisha Circle,Sambalpur Region,Dhenkanal Division,Maidharpur B.O,759022,BO,ANUGUL,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kumargandhana B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Pithaguda B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Subai B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,T.Padar B.O,764014,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Nandigam B.O,764021,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Gadapadar B.O,764003,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Peta B.O,764003,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Tankua B.O,764003,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kaploda B.O,764027,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Umbel B.O,764037,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Kathargada B.O,764057,BO,KORAPUT,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Salimi B.O,764044,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Madakapadar B.O,764044,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Porsola B.O,764063,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Agnipur B.O,764059,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Badakumuli B.O,764059,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Baghsiuni B.O,764059,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bikrampur B.O,764059,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Biriguda B.O,764071,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Nuakote B.O,764071,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Patri B.O,764071,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Pendikote B.O,764071,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Semla B.O,764071,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Debagaon B.O,764074,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Ganjapara B.O,764074,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Gona B.O,764074,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Pandripakna B.O,764074,BO,NABARANGPUR,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Bodili B.O,764086,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Gurakhunta B.O,764086,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,Berhampur Region,Koraput Division,Sikhapali B.O,764086,BO,MALKANGIRI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Mallagaon,752110,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,kahala,752108,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Kurujanga,752111,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Sial B.O,752030,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Titipa B.O,752030,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Korua B.O,754134,BO,KENDRAPARA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Kudanagari B.O,754134,BO,KENDRAPARA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Lankapada B.O,754134,BO,JAGATSINGHAPUR,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Narada B.O,754134,BO,KENDRAPARA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Putling B.O,754134,BO,KENDRAPARA,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Cuttack North Division,Babujang B.O,754134,BO,CUTTACK,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Bhandisahi,752108,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Othaka,752108,BO,PURI,ODISHA,ODISHA
Odisha Circle,DivReportingCircle,Puri Division,Chitreswari,752111,BO,PURI,ODISHA,ODISHA
